index,id,name,distance,moving_time,elapsed_time,total_elevation_gain,type,start_date,start_date_local,timezone,achievement_count,kudos_count,comment_count,athlete_count,photo_count,total_photo_count,trainer,commute,manual,private,flagged,average_speed,max_speed,average_watts,max_watts,weighted_average_watts,kilojoules,device_watts,has_heartrate,average_heartrate,max_heartrate,athlete_id,map_id,map_summary_polyline,start_lat,start_lng,end_lat,end_lng,state
313,580595002,Commute to light rail ,9557.9,1401.0,1553.0,90.7,Ride,2016-05-18 22:34:41+00:00,2016-05-18 16:34:41,America/Denver,0,0,0,1,0,0,False,True,False,False,False,6.822,12.9,125.7,,,176.1,False,False,,,7202879,a580595002,onopFb`y~RqKl@qKcD{@oIiIsBeLr@s@kHcT`@cNxIiOo@gRrHmPpAfA~NgGb]jAvJ}A|G|B~IE`IiYu@eE|A`CzNaC~IcHnEw@jp@}IxJjEvJJnYmAf@m@tFnCjCgBjK_@dPrAvIuFpEsA`FEjlAVnHrC?|BdH~Bl@,39.57,-104.83,39.6,-104.89,Colorado
314,580151458,Morning commute ,32339.1,4543.0,4684.0,419.6,Ride,2016-05-18 13:01:32+00:00,2016-05-18 07:01:32,America/Denver,7,3,0,1,0,0,False,True,False,False,False,7.118,14.2,150.4,,,683.3,False,False,,,7202879,a580151458,guoqFzbw_SrEUFaFbiAJ~DqE||AdA^ic@d`@Dh@eDdJ~AzYqArC_GYiObg@MzK}Uff@^fAkb@laAw@Tsr@|BkMy@iJzF_EjBaIpJuHvAqDhMFf@yE|NaBpyB~BA_qB`sBLLwe@rFoALeP~v@W^cx@fcAMCi_A_BqQ|@iJaGiD_DgNiHwBBskApAkF|FqFsAaIvB_]wCaCt@_GpAi@@_XiEgL|IcIhAqr@lGoDbCwIaCyNt_@g@D}I{B}IjAwGcAqFrGw`@eAgP~NArRyHvO^pN_J~QIdBJHvFrLs@rHtBd@bIzHtD|I`@zCcB,39.73,-104.98,39.57,-104.83,Colorado
315,579994428,Ride home from lightrail,5178.5,754.0,821.0,29.0,Ride,2016-05-17 23:29:54+00:00,2016-05-17 17:29:54,America/Denver,3,0,0,1,0,0,False,True,False,False,False,6.868,10.7,111.8,,,84.3,False,False,,,7202879,a579994428,{pgqFvsv_SCsIy|CEsEvBw~ARiATKvFHdLfAV,39.69,-104.98,39.73,-104.98,Colorado
316,579994434,ride to lightrail from work,9191.2,1297.0,1471.0,81.0,Ride,2016-05-17 22:44:53+00:00,2016-05-17 16:44:53,America/Denver,1,0,0,1,0,0,False,True,False,False,False,7.087,12.2,120.7,,,156.6,False,False,,,7202879,a579994434,qmopFz`y~RuLRyKiDu@gI{HsBaLv@IwFeCk@yPN}N~I_Om@{RvHkPh@rAtOmBhPsC`JbApL_BrG~BrJAhHsPBbAfEK~K}HpJj@d[qB~JEpL~BnLiIfXSvf@kN~@YlLvApH}FbFkAjEFluA~D`Af@dB,39.57,-104.83,39.6,-104.89,Colorado
317,579994444,Ride to work from lightrail,9806.5,1598.0,1826.0,112.8,Ride,2016-05-17 13:41:35+00:00,2016-05-17 07:41:35,America/Denver,0,0,0,1,0,0,False,True,False,False,False,6.137,10.2,107.6,,,171.9,False,False,,,7202879,a579994444,omupF~ae_SbFr@{DuC}B{LoGgAM{BEukAvAcFxFeFsAiIxBa\sC{Cp@_GtAo@EqXkEyJjJgK~@mq@tHqEbDvAhHsGh@aMiA_FbQ?F_I_CcJnAuGcA_GrGqa@uA_OnP[lQiHvO\vN_JpTAHvFtLm@fI|Bh@`IzHrDnLPBqA`B],39.6,-104.89,39.57,-104.83,Colorado
318,579994432,Ride to lightrail from home,4408.7,775.0,793.0,23.0,Ride,2016-05-17 13:03:48+00:00,2016-05-17 07:03:48,America/Denver,0,0,0,1,0,0,False,True,False,False,False,5.689,9.8,77.1,,,59.8,False,False,,,7202879,a579994432,sboqFzzv_Sn}@PfDoEvcDnAlESjAiB,39.73,-104.98,39.69,-104.98,Colorado
319,577442014,Stick with the middle ,12852.7,4602.0,5379.0,563.0,Ride,2016-05-15 20:38:29+00:00,2016-05-15 14:38:29,America/Denver,0,1,0,1,0,0,False,False,False,False,False,2.793,11.4,108.7,,,500.2,False,False,,,7202879,a577442014,o`sqFdohaSlFqINfGrD~@jKeBEuAbHDvF~CvAuAdK`FFvAhDLkEdFzCyA~JlQzDhA]fDlBZx@hGrEjA_CmCN_BpO`NeHhIyC_CnBlHvJjGtA~Do@dCvAyAAuGt@vJ~Ad@d@eHbJgHbEgJwAhRsDjJpDuJvAkRaDjI}JdIs@vHyAg@s@aKCnHuApAM_IsK_HkB}H`DfCfHcJ}O_M@vBtBvBoEwAaAwGcBWVoDeEiA}JiQmC~A~BuEjAF{PaJ{AlBUoB}Cu@mJADnA_GFoAnBkFoAF{GeItMcDpAi@aI`AkGeF_Ky@iJkBGeK}UgDvB{@u@,39.75,-105.23,39.76,-105.22,Colorado
320,577357883,Well well well what do we have here ,2299.1,493.0,516.0,21.9,Ride,2016-05-15 20:27:37+00:00,2016-05-15 14:27:37,America/Denver,0,0,0,1,0,0,False,False,False,False,False,4.663,9.7,123.5,,,60.9,False,False,,,7202879,a577357883,mktqFxyfaSrLlYlIhZg@aFfD`DdBfIbDWsAhi@~@qW,39.76,-105.23,39.75,-105.24,Colorado
321,577335445,Lunch ride with dad! ,13563.2,3407.0,4442.0,292.8,Ride,2016-05-15 17:31:27+00:00,2016-05-15 11:31:27,America/Denver,0,2,0,1,0,0,False,True,False,False,False,3.981,13.9,129.3,,,440.7,False,False,,,7202879,a577335445,equqFpufaSuJfJb@hBcTrLcEhKyn@Ms@hB_FwCoPDyEqIyToGuFcQr@kQO}AwAKg@mFdRnFtAgApBaKV}FuDoHMeDrDkHtEcCaKwPzAoClCwYtAiCc@oSb@vSuAhCmCfY{AzC`KxPoE~B_E~HhEfMSzFyBhK}AdAqRoGrAnCWnB`B^i@pS`G`RrTxFvErI|P?n\jP|IjIhD}A^fDxCl@dOu@bZ{LhBmB{GiInAiCtg@_d@,39.76,-105.22,39.76,-105.22,Colorado
322,576322955,Well this isn't right at all,6061.2,820.0,8458.0,87.1,Hike,2016-05-14 19:06:40+00:00,2016-05-14 13:06:40,America/Denver,0,0,0,1,0,0,False,False,False,False,False,7.392,2.0,,,,,False,False,,,7202879,a576322955,ko_sFlmpaSjKtLf@tLqCpHdBdCTlK_BpFnFhE`HTjBnDQjD`FRStGcBbAnA{HqCiAsB{GiDMuNsIgAjBIhF}EiFwL~DkEhH{DsBsKqr@~BoDTqi@hAyKdDeBzFtE~IxYnHxF,39.98,-105.27,39.98,-105.27,Colorado
323,574382069,Errands ,18577.5,3171.0,19730.0,128.7,Ride,2016-05-13 00:05:14+00:00,2016-05-12 18:05:14,America/Denver,4,1,0,1,0,0,False,True,False,False,False,5.859,11.7,94.0,,,298.1,False,False,,,7202879,a574382069,wtoqF~bw_S~DBJlfCrs@Bws@SEodCaAeA{CtAiAcTCm}@uCaCc@{Cb@_FlDmECkLur@m@gUzEGhHoF`@Hds@kGbASn]oIlMnUt\yElKlItKih@fw@rOpUm[zc@kCpHdFfCLqCpEgCm@wBrD}An\cf@xLeFnPSnIoCjh@a]IqcA\_O~Bm@k@`A,39.73,-104.98,39.73,-104.98,Colorado
324,574382087,Afternoon Ride,34349.3,3815.0,3903.0,170.3,Ride,2016-05-12 22:40:47+00:00,2016-05-12 16:40:47,America/Denver,16,1,0,1,0,0,False,True,False,False,False,9.004,15.9,172.2,,,656.9,False,False,,,7202879,a574382087,anopFr_y~RyAa@PgDjIc@pEqd@iM}_@gEyCcJaAKwLeHc_@~K{Dab@mSeA|@uDyB{IrBaAwIkQhW_[pA{K`LmCzGrA`OcCh[kNSeEqBeGtAcJgAjJfKEd]oGtHw[dVs@mOaMoCwMtBoCtECjIcBbCkBtMmFhCeKZyDnKyNzLoh@OqHpHmHoRaE_BgVpLeMnAcR`HcRA{AkAm@uL{D_EGcP{A_CeCReHbI}XuBqB{Bw@iFkW`JcEjHmNrJeExScExBaD`GqA`MpPdq@tAxQnHhOFnCyBzI}Da@kKrDb@zGcAfJ{S`SCbD`Ct@_DnEn@dEuKzI{DfMRp_@cEnAp@xIk\li@cLjWLtDsCcAeHrL}KtBRnC{Aa@sStJg\pWek@|gAm`@v{@kEhC_LlQyZ|WyRhp@aCb]ab@|j@qLdLiGzPm@dYlAhI{Mv@GviAiFj\yIdRuBzB{oASqB^VvE,39.57,-104.83,39.74,-104.98,Colorado
325,573660952,Morning whipped ,34304.8,4718.0,4779.0,333.6,Ride,2016-05-12 12:39:08+00:00,2016-05-12 06:39:08,America/Denver,17,2,0,1,0,0,False,True,False,False,False,7.271,12.4,138.3,,,652.5,False,False,,,7202879,a573660952,qtoqFhcw_S`Ei@HgnA`RqAvFyJ~Lq@`@ya@nGHpDoCzv@QcAgIn@}YdC_DnCcLnLyKbb@{j@\oSxAyHnS_q@tZgWxKsQfE_Cl`@_|@fk@sgA|YwUxUoLnAh@SiChL{BzGmLzCz@IqEbL{V~[}h@q@_JfEmAQc`@|D{LvKyIq@kEtCiEyBi@@sDdTkSXwRlKgD`EXlBiJ}HoSmBgTwOwm@xAaNdJyJzD}RrFgGfG_CnIwKbRgF|@|FzB~BjWpBxDy@~DsGpBDx@hBNxPvDfC~@bMjB~A|QEbRaHfMqAjVmLrDzAtH`RvHqH`i@@|MuL|DqKbKWpFuC`BgMhBuCCqHlCwEzMwBbMrCh@xOfYsSjJwLKw]aJyIbh@tBzBi[qAuJfA_IlNiOb[uA|PcW`AzI|Qq@va@fSmLpGnGz\R`NbJv@lEtClMd_@kErd@mHLg@`C,39.73,-104.98,39.57,-104.83,District of Columbia
326,573288548,Afternoon Ride,30605.5,3689.0,3871.0,153.0,Ride,2016-05-11 23:29:06+00:00,2016-05-11 17:29:06,America/Denver,6,0,0,2,0,0,False,True,False,False,False,8.296,16.2,144.5,,,532.9,False,False,,,7202879,a573288548,qmopFp_y~RuKn@mL{Cy@oIgIoBqLp@JeFy@{@cT^gMjIaPc@{SbIuUJqAqTjAeHcA{Cgq@je@q@a@KiN}LmC_NtBqCbFDrHeBnCiBlMsFpCaKTcIjP}NfIcd@s@sHpHeHgRcEeBaWvLeLdAoR`HaR?{AiAs@gMwDwDEmOwAaDeMUcDlEqF}DoId@mFkCcWrI}DfHmGhCkF~FaEjSgE~B}C~FqAjM~Obo@dBtS`HrNLrD{BrI}Dg@}JhD]~R}S|RGtD~Bv@wC~Dl@nEcLjJsDxLTx_@iEfAp@|Ie\`i@_L|VHdE}C{@yGhLgLzBTpCqAk@gTfKy[dW_k@ngAm`@~{@aHhFoIvNwZvWuR~o@gCz]ab@pj@qLjLeCxKeChDi@~X~@vImM\K|iAsFd]sIpQkDlBihAO]jFwCT,39.57,-104.83,39.73,-104.98,Colorado
327,572646930,Morning wind hills,9788.3,1513.0,1734.0,111.9,Ride,2016-05-11 13:47:01+00:00,2016-05-11 07:47:01,America/Denver,1,2,0,1,0,0,False,True,False,False,False,6.469,12.3,125.7,,,190.2,False,False,,,7202879,a572646930,{iupFhce_ShBTyDgDkBgLcHwAMsBEukA|AkFtFyEqAqIxB{[sCmDp@uFvAu@G}XiEsJ`JyIdAgr@dGgDhCmI{BiOp_@c@NiIaCgJlA{GcAaHrGg`@yA_OhP]bRqH`PXzMwIpTEVzFtLm@vHpBl@~HrHvDfMd@`Co@OeA,39.6,-104.89,39.57,-104.83,Colorado
328,572647575,These cars tho,4931.4,866.0,1042.0,29.0,Ride,2016-05-11 13:09:55+00:00,2016-05-11 07:09:55,America/Denver,3,1,0,1,0,0,False,True,False,False,False,5.694,10.1,92.4,,,80.1,False,False,,,7202879,a572647575,_uoqFtbw_ShEERoF~hAH|DqE|bDrAtESxAyD,39.73,-104.98,39.69,-104.98,Colorado
329,572234179,Morning Ride,22868.1,3363.0,3423.0,281.0,Ride,2016-05-10 12:42:30+00:00,2016-05-10 06:42:30,America/Denver,7,1,0,1,0,0,False,False,False,False,False,6.8,13.3,191.4,,,643.6,False,False,,,7202879,a572234179,qnoqF~ew_Sn@iJzeA^~FwEvd@x@Hab@tBaFli@AxM~C`KyD`\fDpZ{AlC{FOeOpf@K`LaUbi@HdBoCnDL~A_IbC}Aj@eKnc@AjCyElGYBms@zBcNw@iI|FgEjBcIlJmHvAsDpMHTuGjEk@jFi^yDqUjg@An{AcuBjHr@bZiKzr@jDHaDrIc@F_\hDcBxDnBN}Jr^o@dL~Al@cB|d@WtAyRcAuG`DW_A_GjAaE?mK`Em@BiRpCoATrSnIt@dAwRjCyFtDgBQ}FbGn@}DuCsCsM{Fi@@dEfCHuCgB,39.73,-104.98,39.6,-104.89,Colorado
330,569671028,Morning Run,10633.8,3552.0,4616.0,129.3,Run,2016-05-08 14:18:25+00:00,2016-05-08 10:18:25,America/New_York,6,1,0,1,0,2,False,False,False,False,False,2.994,8.9,,,,,False,False,,,7202879,a569671028,gvolFbgguM|AtH_D|BtAfKI`XkNrVxMzErAfGQoFcBgD_MyGaFeKeEnBcGtMeCdNbB~@pBrHxKzGzAbQvFfJx{@oAHvQlD|BlAzRhAqDp@wSz@F{@UI_GvDc@OgGhAmDt@X`@iGBmCcDD]cBEkj@fG}_@xEgOU}CoDoD]}K{M{AyJsI_X`@iKhGaJX,38.92,-77.05,38.92,-77.05,Colorado
331,571168111,errands and gym,9165.6,1543.0,8563.0,62.0,Ride,2016-05-07 00:50:08+00:00,2016-05-06 18:50:08,America/Denver,1,0,0,2,0,0,False,True,False,False,False,5.94,12.4,97.5,,,150.4,False,False,,,7202879,a571168111,quoqFhbw_ScAh@[rKDxa@{KVnA_ATeD}Am@~@I~@eE}@sIlI@b@eVrG]Reb@tHMRaFhF[m@_DnB~HHlWxGnAV`sCfV`A_t@eAE}dCsEJ,39.73,-104.98,39.73,-104.98,Colorado
332,566889727,Evening commute,30799.1,3551.0,3681.0,143.6,Ride,2016-05-06 00:03:34+00:00,2016-05-05 18:03:34,America/Denver,8,3,0,1,0,0,False,True,False,False,False,8.673,15.5,161.5,,,573.4,False,False,,,7202879,a566889727,_nopFt_y~RgKp@mLcDw@mI_IqBeLz@GwFqFk@{N^yMrIqNs@sS|HaV\wAsThAoG_AwDmHrCkh@|`@m@qOqMkCeMjB{CbFBzHgBrCgBbMqFpCuJLoIvPkH`G}FpAkb@{@aIpHaHgReEkByVxLwLjA{Q|GqR?yAsAe@gL}DgEI}OaB_DgMKwClEaFyDeJ\cFkCiWxIcEjHoNvJcErSmEfCsClFwAlM~O~n@jBnTfHxNHjC{BfJyDi@gKjDg@rSsSfRE|DzB`AyClDj@tEwKzIwDbMRp_@eEpAn@zIc\di@kLpWNxDwCaAgHpLoKlBNlCiBa@iTrKi[~Vek@tgAq`@j|@aErBcKvPo[hXcSxp@wB`]{o@nx@aCbKiCfDo@fY|@lIeMj@K|iAyHdb@VeBgDhDkqAL[|S{Dl@,39.57,-104.83,39.73,-104.98,Colorado
334,565655114,Tyred,17470.3,4703.0,7277.0,591.4,Ride,2016-05-04 20:53:53+00:00,2016-05-04 14:53:53,America/Denver,0,3,0,1,0,4,False,False,False,False,False,3.715,11.0,107.2,,,504.0,False,False,,,7202879,a565655114,ksltFlesaS}HzCgA~Al@`AyCpBc@hCrDzGmCtF^nB`JrDtCtHgEjYdAc@fJhLaHo@qInEqDo@t@fH}D`@cCtE_FqAKxC_HmA_OvAmIkZuBBgDwEgDk@?qEsAx@{HsGmKqRnLtSbHpFpAw@BnE`MbGnF`PaMpdCvF|g@g@fAcIeAiGuJaLqJ_HyAcCaHz@aNxCt@f@lFvCn@z@gJiAeNoF}Hp@eD{@wCtBeKOaQ|KiBrOcLb@wFiAaDxFmWnEbAx@{BrAxEdBf@~KsB`HjAD{CdFlAhCyEvDWw@oH|Dn@vBwCnEo@|Gn@gHqG_A_DkA^nEiY{C{H{IaD_@qBnCyFaC{Ck@mEvDoDc@}AjJiEOoD,40.21,-105.29,40.21,-105.29,Colorado
335,565469874,Oh yeah betasso is closed on Wednesday not Tuesday ,20973.0,4784.0,6011.0,671.5,Ride,2016-05-04 17:17:02+00:00,2016-05-04 11:17:02,America/Denver,5,2,2,1,0,1,False,False,False,False,False,4.384,18.3,169.3,,,810.0,False,False,,,7202879,a565469874,upgsFrguaS_WdUoH`|@cG|FuOfHiTpAbDlBZ~CsBxNnJnGz@nCa@`Cs\zN{@nAPjG}IhGoOv@aIrKoMcDe@~FyC~@eCjEkAxH_LpJxBvb@f@ZcDsc@~KsJdEkNrDcBd@yFjMfDfIqKfOo@|IwGn@qAo@kFdE}A_DbD|CvDwGhGM~GkC|@tExGaBjDx@|GjGAhFbIrHnCE`QdJjKsHiCgFr@OhEmG~GsB|QoHfByAxOwFnAGdD{BjE`CTlImHfB`ByFA{CpDoCB|BsJ~FsAlA}OfHyAdCqR`GwG`@oEfOtAkJ{K@yPoHgCyEiHgGJgAkH`BiEyE{FlCkAP_HxGmGqC}EnWwKtDkEoAkGiEgAyCwDxBwOe@cC_DcAjTeA|WsPxAuFKsI|Eyi@zWiUhA_IBxB,40.02,-105.3,40.02,-105.3,Colorado
337,563608106,Prepping ,32560.7,3895.0,4444.0,161.8,Ride,2016-05-02 23:43:15+00:00,2016-05-02 17:43:15,America/Denver,12,3,1,1,0,0,False,True,False,False,False,8.36,15.3,155.5,,,605.7,False,False,,,7202879,a563608106,glopF~_y~R_M^gL{C}@mIeIoBcLx@CqFqCo@}PTiNzIcOq@gTbImURuA}TjAmGaAoDoq@te@y@qOgMoCqMtBsCbFBlHmBbDeBbMgFjCiKVeE`LeIjIaG|Bqe@g@oHnHqHoR}D_BuVtL_MjA}Q~GsR?uAoAi@uL{DcEGyO}@mC_N_@aDrEeF}D_J^cFiCkStFeInKmGfCoFdG{DdSeEvBuCrFuA`NrOpm@lBnT|HtSeCpJwDg@_KfDg@lS}S`S@hDzBp@yCfEr@~DiLtJqDzLTp_@gEvAp@lI_\|h@cL|V@tEqCcAcHlLeLzB\`CwAe@oUlLc[bWoj@rfAq`@b|@mEjCmK|PqV|QuD`G{Qpn@qA`IUjQZiLeVsA\bF{AAh@\lBClBeG|OzAc@bMuXd`@eVtWqC`L}BpCu@lZlA|H{M`A?vi@sVJyBaDai@BcHnK{GEqGyDsIzEf@nqA,39.57,-104.83,39.73,-104.98,Colorado
338,563608121,"I thought it wasn't supposed to be this cold in may. Oh and, new bike ",30744.0,4422.0,4530.0,316.3,Ride,2016-05-02 13:01:22+00:00,2016-05-02 07:01:22,America/Denver,16,1,0,1,0,0,False,True,False,False,False,6.953,11.9,190.8,,,843.7,False,False,,,7202879,a563608121,ktoqFhdw_StDWh@uFfhA^fEcF|GuOzFg\FejAtMe@kAiIp@kY`CeDlCeLrL_Lfb@ik@tBu\|Qsn@zDiGpV{QdL}QpDkBt`@k|@~j@igAjZcVfUaL|Ad@QoCjL}BvGkLvCz@IoE|KsV~[ai@m@cJbEcAKs`@xDsLvKyIm@mEnC_EyBw@DqDvSoR`AgJ_@aHrKoD|DXlBiJwHaSmBkTuOkm@tA{NtCsFrEeCvDuRdF_G|GuCjIoKbSmFzEpClJ[pEtDbDqEbNj@`BxBn@dHuA^@vEdEzFx@hN`T?`SmH|LmAnVoLnD|AnH|QvHkHde@h@|MiIdIiPzJUlFmCjBuMfBiCEuHrC{EzMwBbMtCl@tOrq@{e@z@`EaApGnAtTvU?jSaIdPZdN{InTGZ~FpLo@xHrBh@hIhIvDjILlEiB,39.73,-104.98,39.57,-104.83,Colorado
339,557909129,Afternoon Run,5050.1,1646.0,1678.0,27.0,Run,2016-04-26 22:05:06+00:00,2016-04-26 16:05:06,America/Denver,3,2,1,1,0,0,False,True,False,False,False,3.068,4.4,,,,,False,False,,,7202879,a557909129,aagqFtru_SeMNqJyCyWpBet@i@gAvGiCp@sg@FI|DqSl@yAj@w@jDeE|Aiw@x@qAnDqFnAWpCkHL,39.69,-104.97,39.73,-104.98,Colorado
340,557909131,Guess I'll run commute now since bike got stolen ,4144.4,1337.0,1427.0,18.0,Run,2016-04-26 12:54:11+00:00,2016-04-26 06:54:11,America/Denver,3,1,2,1,0,0,False,True,False,False,False,3.1,4.8,,,,,False,False,,,7202879,a557909131,cuoqFzbw_SriAbAl@`AmAbBhDdA|y@dChUArHyA^yCvo@U,39.73,-104.98,39.7,-104.98,Colorado
341,555698505,Morning Hike with Annie,5019.6,1029.0,5606.0,128.7,Hike,2016-04-24 16:11:17+00:00,2016-04-24 10:11:17,America/Denver,0,2,0,1,0,0,False,False,False,False,False,4.878,1.7,,,,,False,False,,,7202879,a555698505,e{bnFbifwS_DrGnC]|AxCm@pIcI~d@dAtI`DmCGlEqFpFOfEcDeA`@tBiC_Be@rEkNpWyFe@xChAnB_B|HgNfAE~CcNbCr@fKqMTgAyGPvA_UjDiIhBq]mEKzBuE,39.18,-108.83,39.18,-108.83,Colorado
342,555698540,Last pbr,6019.4,1422.0,1553.0,151.6,Ride,2016-04-24 00:47:47+00:00,2016-04-23 18:47:47,America/Denver,4,0,2,1,0,0,False,False,False,False,False,4.233,10.0,154.6,,,219.9,False,False,,,7202879,a555698540,gf`oFbhnvS{KeHa]iHeCwLjA{An@}HoAwDdEmGk@{JdGvHzCxAbEcApDtEtKrBhJhIpPzA|FgCfAtC|OnIzGtHbNjEhE|HwO]kW`LmH@iW{KoFZ,39.33,-108.7,39.33,-108.7,Colorado
343,555698612,Saturday fruita shred- windy af,31054.3,7791.0,10118.0,1226.1,Ride,2016-04-23 21:25:31+00:00,2016-04-23 15:25:31,America/Denver,25,2,0,1,0,0,False,False,False,False,False,3.986,10.0,168.8,,,1314.9,False,False,,,7202879,a555698612,qh`oFhenvSwGiC~J`EuLiG{YcFaT~I`W~MtHaAYlB|CrGdELfItIr^h@fH_J|B}F]kA}EX}TiKin@eNeCqAcCmLxBaLoAcEbEgGsEcDPkEw@eAjIiDRyHzAkDOaLbFp@bBuD[mEoCeB`@oCrEy@jCnA|@iFiAsBfAiArOnFfIaC~DcGrGgB\xJ`Ox[dUxL|Xdb@fG|b@fElMqNjDkWa@gW`LyH?{OcI}M_AqK_H}PmBmKcEcCmLvBsKaAqFvDeFg@}JbG~HpCrAjEaApDxEtKpBfJdIzPzApFgCjA|CzOhIbExFxPdGdExHgOQkNfGn_@hF`TxGnBo@`ItQ|AIxEjXuJnOgFw@~@bAsMd@_CoBwGnGgFyAaPbCrDzHkAjEeDjAbAvGuA~D}B~@xDvGEbFvBrC@~JnCLwBzCx@|ByBVbAxBi@n@iObBuL_AkL_FaOyRcTuBcJiIoXy@_LmG{Hu@`A}AeA_CxB_LQyFbAiAt@{RnAgEw@yA~ALg@yDpD]~AdDfN_AfCaFYoBdEoCyB{@?sCeD_B|@qGsD}FqBuJ_M}HGyAvF`@zQaJ|YhFjK~G,39.33,-108.7,39.33,-108.7,Colorado
344,553023487,Afternoon Ride,4953.7,738.0,800.0,30.0,Ride,2016-04-21 23:05:17+00:00,2016-04-21 17:05:17,America/Denver,3,1,1,1,0,0,False,False,False,False,False,6.712,10.6,167.0,,,123.2,False,False,,,7202879,a553023487,asgqFzhv_SyzCEaFzBuvAP_@bXeEJ,39.69,-104.98,39.73,-104.98,Colorado
345,553023488,Afternoon Ride,9925.4,1355.0,1404.0,79.0,Ride,2016-04-21 22:17:51+00:00,2016-04-21 16:17:51,America/Denver,1,0,0,1,0,0,False,True,False,False,False,7.325,12.8,192.7,,,261.1,False,False,,,7202879,a553023488,mlopFp_y~RaM|@cLeDw@oIgIsBqLn@FeFy@u@kSPcOdJuNw@mS~HwOn@rA~NgB~PwCfIEdHdAtD_B|F|BdJ@zHyPJhAzDIzKcIzJp@pZqBpKCdK|BfNiIpWUpf@oNfAWpLrArHwFvEqAvECbq@fAhAjS]G|ZuILPrDmD`BlAxGhA`@,39.57,-104.83,39.6,-104.89,Colorado
346,553023491,Morning Ride,8341.7,1237.0,1282.0,96.4,Ride,2016-04-21 14:00:09+00:00,2016-04-21 08:00:09,America/Denver,1,0,0,1,0,0,False,True,False,False,False,6.743,11.4,178.5,,,220.8,False,False,,,7202879,a553023491,gbupFbsc_SF_c@xGmQAaYgE{Ee@{HXua@dIgX{BsK?uLvBkN?aR_AuEzHqIFmLkAyDfQF@cJyBgIlA}G_AmGlGm`@uAoOrOOdS{HjO`@zNcJzS@V~FnLs@`IxBj@~HtHvDhJ\tDeB,39.6,-104.88,39.57,-104.83,Colorado
347,551941911,TIL DU is not very bike friendly ,31879.0,4050.0,4481.0,131.0,Ride,2016-04-21 00:06:23+00:00,2016-04-20 18:06:23,America/Denver,21,2,0,2,0,0,False,True,False,False,False,7.871,14.2,193.3,,,783.0,False,False,,,7202879,a551941911,amopFf_y~RoKv@eMyCk@iIkIqBgLt@EyFoDi@iPXoMpIwPa@{R|HaVPeAiTfAcHcAkDiHvCkh@v`@m@oOqKgCaLn@{FvGAjIgBpCcB`MkFnCgKTqDfK_JhJcKpCka@_AuHrHz@nSqKff@XvXqYvOd@xUwGnR{KfEkDxEw@xIrB~V{JzE}Gn^l@jFzB`CjHjDbKS`BvAkB`HlC~G@hk@mD`KMxG`GfTlH~KrGpXgAb_@h@dOaFzAq@xE_GbBeAbGiCqB]dFgIfAkPhIiIe@q{A`vBuf@BdE~TgF|^qEn@m@rGcM@kMdNmCrJuErCr@pJ}BtMIry@kNNaBvA}A`RmVEi@nFy|@SeLjUel@IaHlFiJgBcq@aAgBvAoFdPok@XiAjDCxUyUFyJ~BerALQdX_E@,39.57,-104.83,39.73,-104.98,Colorado
348,551411514,Morning flight ,35334.0,5143.0,5346.0,317.8,Ride,2016-04-20 13:02:56+00:00,2016-04-20 07:02:56,America/Denver,16,1,0,1,0,0,False,True,False,False,False,6.87,11.4,168.9,,,868.7,False,False,,,7202879,a551411514,{qoqFj~v_SjE}@DcJbDSh~@`AFrD`BhAtDaErDjA`eDJnVu[jNq`@xM{Xbe@Tt@cWnDOpAaJnz@i@?cs@|BoM{BqVlJSbLcKlBkEfMPP{GhEk@nFm^_EgUpg@O|zAutBjIr@pPmInHm@@gKhBcEnUsGq@qQl@i`@{GkWoH{KeFwRL_GbD{JBkl@wCsHbBiGmXwFyBuC[kEdHe^zJ_FsBmWv@_IhD{EbLsEtGuRi@iUdVgKlBqC]gYrKmf@}@kSrHaHda@`AdKsCvIaJzDsKfKSbFkCjBsMdBqCDgIzFkGpKo@|KrCLvOpNsIzUqVM}]eJ}Ihh@tBzBq[sAeNnB{FdMoMh[}AvP{V~@xIjJeBtDpBv@}@ta@hSwK~DxAvPjDhNJ~LpPtElM|^gE~d@kIn@?~CrBJ,39.73,-104.98,39.57,-104.83,Colorado
349,545752781,Lets try this again,8567.3,2986.0,3186.0,465.2,Ride,2016-04-15 00:31:49+00:00,2016-04-14 18:31:49,America/Denver,9,1,0,1,0,0,False,False,False,False,False,2.869,10.8,103.8,,,309.9,False,False,,,7202879,a545752781,so~pF~faaSzAlFiAlBnDhD\pClBfCRuA|@nCFqDbEx@|@~BsBxB|Bj@wBjAlER}BnABlHoChChFfVkHL}DxEhJBlG`FdEyDxAv@~BlJNdKjChFxEn@hD~GbEkDaB~JoC^bHpIiHaJxCSxAgKuEzCgCkGgFw@gCcFDmHqCkM{Ay@cBvCqCZeFsEiJKtEeFrGBmFiVrC{BDkI~BaAyECbCuAkCk@tBuAi@_DwEu@?pDcAmCIfAeCeCOiCsDwDpAaByAoD,39.65,-105.2,39.65,-105.2,Colorado
